rep,treatment,gen,id,leg,primary_teeth,primary_gaps,primary_partial,secondary_teeth,secondary_gaps,secondary_partial,comments
1,LSS,7,7,R,13,0,0,7,0,0,Curved combs
1,LSS,7,8,L,13,0,0,5,0,0,
1,LSS,7,8,R,11,0,1,5,1,0
1,LSS,7,9,L,11,0,0,4,1,1
1,LSS,7,9,R,12,0,0,3,1,0
1,LSS,7,10,L,13,0,0,3,0,0
1,LSS,7,10,R,11,0,0,4,2,0
1,LSS,7,11,L,10,0,0,2,0,0
1,LSS,7,11,R,NA,NA,NA,2,0,0
1,LSS,7,12,L,10,0,0,4,1,0
1,LSS,7,12,R,10,0,0,4,1,1
1,LSS,7,13,L,10,0,0,1,0,0
1,LSS,7,13,R,6,3,0,3,1,0
1,LSS,7,14,L,11,0,0,1,0,0
1,LSS,7,14,R,11,0,0,3,2,1
1,LSS,7,15,L,11,0,0,5,1,0
1,LSS,7,15,R,11,0,0,4,2,1
1,LSS,7,16,L,10,0,0,2,0,0
1,LSS,7,16,R,11,0,0,3,1,1,
1,LSS,7,17,L,12,0,0,4,1,0,
1,LSS,7,17,R,13,0,0,4,0,0,
1,LSS,7,18,L,12,0,0,3,0,0,
1,LSS,7,18,R,13,1,0,4,1,0,
1,LSS,7,19,L,12,0,0,2,1,0,
1,LSS,7,19,R,12,0,0,2,0,0,
1,LSS,7,20,L,11,0,0,3,2,0,
1,LSS,7,20,R,NA,NA,NA,3,1,0,large gap in secondary
2,WTC,7,1,L,11,0,0,0,0,0,
2,WTC,7,1,R,11,0,0,0,0,0,
2,WTC,7,2,L,11,0,0,0,0,0,
2,WTC,7,2,R,11,0,0,0,0,0,
2,WTC,7,3,L,12,0,0,0,0,0,
2,WTC,7,3,R,11,0,0,0,0,0,
2,WTC,7,4,L,11,0,0,0,0,0,
2,WTC,7,4,R,11,0,0,0,0,0
2,WTC,7,5,L,12,0,0,0,0,0
2,WTC,7,5,R,NA,NA,NA,0,0,0
2,WTC,7,6,L,11,0,0,0,0,0
2,WTC,7,6,R,12,0,0,0,0,0
2,WTC,7,7,L,13,0,0,0,0,0
